SpecimenID,Tree_name,Family,Order,Total_weight,Standard_length,Max_body_depth,Max_fish_width,Head_depth,Lower_jaw_length,Mouth_width,Min_caudalpeduncle_depth,Min_caudalpeduncle_width
257384,Myripristis_vittata,Holocentridae,Beryciformes,84.4,131.46,52.53,31.24,34.57,26.21,10.64,12,4.84
365074,Myripristis_vittata,Holocentridae,Beryciformes,75.8,130.18,52.57,27.3,33.21,25,8.83,12.08,4.38
388147,Myripristis_vittata,Holocentridae,Beryciformes,77.1,126.85,52.84,26.83,36.48,25.08,8.98,11.75,4.46
396910,Myrophis_microchir,Ophichthidae,Anguilliformes,1.13,153,4.45,3.1,2.8,7.95,2.6,1.7,0.6
314602,Myrophis_microchir,Ophichthidae,Anguilliformes,3.02,211,5.4,4.5,3.75,8,4.3,1.2,0.55
314601,Myrophis_microchir,Ophichthidae,Anguilliformes,4.4,226,7,6.5,4.15,12,6.5,2.5,0.65
386700,Myrophis_platyrhynchus,Ophichthidae,Anguilliformes,1.48,177,5.5,4,3.7,8.65,2.45,1.35,0.4
346448,Myrophis_platyrhynchus,Ophichthidae,Anguilliformes,3.85,185,7.4,4.9,4.2,9.7,3.5,1.4,0.45
107404,Myrophis_platyrhynchus,Ophichthidae,Anguilliformes,4.27,207,7.7,5.7,4.6,9.6,3.5,1.7,0.2
6749,Myrophis_punctatus,Ophichthidae,Anguilliformes,5.38,246,6.9,5.3,2.7,7.2,2.8,1.8,0.5
438777,Myrophis_punctatus,Ophichthidae,Anguilliformes,12.87,307,9,7.7,4.9,10.1,3.65,1.7,0.8
7423,Myrophis_punctatus,Ophichthidae,Anguilliformes,11.95,283,11.3,6.4,3.9,9.75,4.7,2.1,0.55
367974,Myrophis_vafer,Ophichthidae,Anguilliformes,2.7,198,6.5,4.3,4.1,7.2,3.4,1.3,0.6
369344,Myrophis_vafer,Ophichthidae,Anguilliformes,3,212,7,4.3,3.7,6.8,3.9,1.9,0.5
368431,Myrophis_vafer,Ophichthidae,Anguilliformes,6.5,275,7.3,4.8,3.9,9.4,3.9,1.5,0.5
108034,Mystacoleucus_chilopterus,Cyprinidae,Cypriniformes,14.76,84.43,33.05,11.4,14.93,8.03,4.58,9.77,1.47
108034,Mystacoleucus_chilopterus,Cyprinidae,Cypriniformes,15.77,88.03,34.31,12.02,15.58,8.59,4.24,9.49,1.81
108033,Mystacoleucus_marginatus,Cyprinidae,Cypriniformes,6.33,67.44,25.43,7.97,11.73,6.37,3.04,8.11,1.47
107904,Mystacoleucus_marginatus,Cyprinidae,Cypriniformes,7.39,67.52,26.49,9.66,11.61,6.56,3.41,8.29,1.78
87926,Mystacoleucus_marginatus,Cyprinidae,Cypriniformes,23.39,97.03,41.89,14.73,16.7,7.79,6.03,12.37,2.42
317572,Mystus_bleekeri,Bagridae,Siluriformes,69.3,165.35,44.18,28.49,20.49,17.27,21.29,13.6,5.72
44981,Mystus_cavasius,Bagridae,Siluriformes,14.4,101.59,20.02,15.41,10.74,12.4,12.21,8.21,1.46
385266,Mystus_cavasius,Bagridae,Siluriformes,12.5,102.33,21.32,14.34,13.25,13.54,12.75,7.48,1.95
44748,Mystus_cavasius,Bagridae,Siluriformes,38.4,150.47,30.78,22.64,16.26,16.93,17.36,11.29,1.99
44752,Mystus_leucophasis,Bagridae,Siluriformes,59.5,157.39,35.3,31.25,22.3,25.65,24.4,14.7,3.1
344669,Mystus_leucophasis,Bagridae,Siluriformes,56.8,149.37,38.75,29,24.7,24.35,23.2,14.3,3.75
372528,Mystus_leucophasis,Bagridae,Siluriformes,39.8,122.9,39.2,26,18.25,22,18.6,11.35,2.75
306457,Mystus_mysticetus,Bagridae,Siluriformes,4.4,72.79,13.74,13.4,7.75,10.91,9.38,6.41,1.83
230283,Mystus_nigriceps,Bagridae,Siluriformes,20.58,125.5,27.55,19.7,15.6,21.4,15.2,8.5,1.75
317613,Mystus_nigriceps,Bagridae,Siluriformes,26.86,133.4,27.8,22.75,15.25,18.3,17.1,11.75,2.25
328279,Mystus_nigriceps,Bagridae,Siluriformes,35.79,120.6,33.85,26,15.95,20.35,20.2,12.5,2.9
343556,Mystus_pulcher,Bagridae,Siluriformes,4,57.17,15.79,11.76,8.15,7.79,7.47,5.86,1.72
44751,Mystus_pulcher,Bagridae,Siluriformes,11,87.93,15.81,19.64,12.51,9.34,11.27,10.09,2.66
372535,Mystus_pulcher,Bagridae,Siluriformes,11.5,78.75,21.33,16.76,10.29,10.69,11.69,9.16,2.47
393991,Mystus_singaringan,Bagridae,Siluriformes,35.3,137.51,33.05,23.92,16.68,15.6,18.84,11.67,3.5
325421,Mystus_singaringan,Bagridae,Siluriformes,66.9,174.6,40.1,26.13,20.39,16.27,19.03,15.01,4.81
297272,Mystus_singaringan,Bagridae,Siluriformes,78.5,159.38,46.01,32.46,21.48,16.06,20.37,14.12,4.4
317618,Mystus_vittatus,Bagridae,Siluriformes,21.93,107.08,27.93,20.34,14.2,11.72,14.48,10.82,2.94
317619,Mystus_vittatus,Bagridae,Siluriformes,32.96,118.68,31.82,23.9,12.99,15.52,16.47,13.41,1.8
317620,Mystus_vittatus,Bagridae,Siluriformes,39.39,124.91,32.5,25.97,13.14,15.92,17.73,13.19,3.2
86006,Myxocyprinus_asiaticus,Catostomidae,Cypriniformes,4,59.1,19.6,9,10.1,2.4,2.5,5.4,1.1
130424,Myxocyprinus_asiaticus,Catostomidae,Cypriniformes,6.2,63.6,21.6,10.1,11.3,3.1,3.3,5.9,1.3
130424,Myxocyprinus_asiaticus,Catostomidae,Cypriniformes,11.7,80.7,26.8,12.2,13.5,4.2,3.6,7.1,1.1
107908,Nandopsis_haitiensis,Cichlidae,Perciformes,18.6,80.12,31.58,17.05,20.6,11.76,8.72,11.37,1.97
170907,Nandopsis_haitiensis,Cichlidae,Perciformes,37.6,105.66,41.05,22.38,29.89,15.88,12.2,14.45,2.52
298302,Nandopsis_haitiensis,Cichlidae,Perciformes,45.5,123.2,47.37,24.57,32.87,19,12.6,17.16,2.8
94915,Nandus_nandus,Nandidae,Perciformes,5.8,57.69,23.82,13.35,14.55,12.63,3.69,8.91,0.93
165116,Nandus_nandus,Nandidae,Perciformes,19.3,91.41,30.41,15.95,20.8,23.52,8.41,11.05,1.81
328129,Nandus_nebulosus,Nandidae,Perciformes,5.08,51.4,21.1,11,11.2,12.7,2.5,7.9,0.9
229269,Nandus_nebulosus,Nandidae,Perciformes,5.62,50.2,21.3,11.5,10.6,14,3,7.85,1.5
229303,Nandus_nebulosus,Nandidae,Perciformes,5.84,50.5,21.4,10.65,10,12.7,3.3,7.9,1
103110,Nandus_oxyrhynchus,Nandidae,Perciformes,10.3,62.07,29.16,12.98,15.95,16.13,5.59,9.86,1.31
332694,Nandus_oxyrhynchus,Nandidae,Perciformes,11,67.37,33.48,11.77,17.43,16.87,4.87,10.04,1.52
343436,Nannacara_anomala,Cichlidae,Perciformes,2,37,14.1,7.3,8.4,4.6,2.8,5.9,1.2
343436,Nannacara_anomala,Cichlidae,Perciformes,4.7,50.1,18.2,10.15,13.4,5.8,5.4,8.1,NA
343436,Nannacara_anomala,Cichlidae,Perciformes,4.1,43.7,18.6,9,11.3,6.5,4.3,7.7,1
298182,Nannobrachium_atrum,Myctophidae,Myctophiformes,2.2,83.09,13.48,7.68,8.52,18.35,2.82,5.32,0.59
298182,Nannobrachium_atrum,Myctophidae,Myctophiformes,3.76,100.52,14,9.11,8.66,20.9,2.17,6.78,0.76
298182,Nannobrachium_atrum,Myctophidae,Myctophiformes,3.74,99.79,15.02,8.91,8.89,21.94,2.66,7.34,1.42
252258,Nannobrachium_cuprarium,Myctophidae,Myctophiformes,1.6,60.36,9.03,5.71,6.61,14.33,5.53,5.17,0.7
252264,Nannobrachium_cuprarium,Myctophidae,Myctophiformes,1.4,68.83,10.47,6.46,6.37,15.63,6.21,4.91,0.7
342725,Nannobrachium_cuprarium,Myctophidae,Myctophiformes,2.2,70.27,11.13,6.52,8.04,15.86,6.35,4.63,1.12
298172,Nannobrachium_lineatum,Myctophidae,Myctophiformes,10.8,134,19.8,10.8,10.1,25.5,8.1,8.7,1.6
298184,Nannobrachium_lineatum,Myctophidae,Myctophiformes,19.1,155,21.8,12.7,11.6,27.7,7.1,10.7,1.7
298184,Nannobrachium_lineatum,Myctophidae,Myctophiformes,19.5,156,22,13.4,12,28.9,9.6,11.9,2.5
303312,Nannobrachium_ritteri,Myctophidae,Myctophiformes,4.83,85.3,13.3,8.8,9,18.9,6.8,8.4,0.7
303312,Nannobrachium_ritteri,Myctophidae,Myctophiformes,5.24,86.3,15.8,10.5,9.8,18.5,6.9,8.5,0.7
303312,Nannobrachium_ritteri,Myctophidae,Myctophiformes,8.56,105.3,18.9,11.4,10.9,21.6,9,11.2,1.1
209585,Nannocharax_macropterus,Distichodontidae,Characiformes,NA,20.03,3.03,1.86,2.38,0.66,0.7,1.33,0.31
209585,Nannocharax_macropterus,Distichodontidae,Characiformes,NA,21.52,3.13,1.56,2.45,0.68,0.68,1.3,0.24
209585,Nannocharax_macropterus,Distichodontidae,Characiformes,NA,20.54,3.29,1.86,2.28,0.68,0.64,1.28,0.16
310270,Nannostomus_beckfordi,Lebiasinidae,Characiformes,0.3,27,5.8,3.3,3.5,1.4,0.9,2.7,0.3
225324,Nannostomus_beckfordi,Lebiasinidae,Characiformes,0.3,26.8,6.3,3.1,3.2,2,0.7,2.2,0.3
94167,Nannostomus_beckfordi,Lebiasinidae,Characiformes,0.4,31.8,6.5,3.9,3.9,1.7,1.1,2.6,0.2
121509,Nanocheirodon_insignis,Characidae,Characiformes,0.2,20.9,7.7,2.8,3.7,1.8,0.9,2.5,0.5
121509,Nanocheirodon_insignis,Characidae,Characiformes,0.4,22,7.9,2.5,3.9,2.2,0.8,2.8,0.3
121509,Nanocheirodon_insignis,Characidae,Characiformes,0.2,21.3,8,2.4,3.8,1.9,0.5,2.4,0.3
215470,Nansenia_longicauda,Microstomatidae,Osmeriformes,1.04,69.4,7.6,4.8,6.1,4,2.6,3,1.1
430519,Naso_annulatus,Acanthuridae,Perciformes,153.3,173.26,82.22,23.35,65.48,13.8,14.06,8.93,7.05
184720,Naso_annulatus,Acanthuridae,Perciformes,224.3,210.05,85.09,29.85,70.72,12.54,13.21,9.45,8.92
430531,Naso_annulatus,Acanthuridae,Perciformes,386.8,235.75,99.17,43.28,84.77,15.81,19.04,11.53,9.56
58001,Naso_annulatus,Acanthuridae,Perciformes,1200,413.5,153.53,52.73,118.99,26.58,34.42,18.32,18.74
195652,Naso_brachycentron,Acanthuridae,Perciformes,573,318,133.1,36.02,93.53,15.94,19.12,15,13.23
195653,Naso_brachycentron,Acanthuridae,Perciformes,1117,411.9,170.98,54.99,122.68,23.08,27.81,19.56,22.75
205177,Naso_brachycentron,Acanthuridae,Perciformes,2753,525,230,57.6,145.5,24,37.4,25.2,23.9
408781,Naso_brevirostris,Acanthuridae,Perciformes,176.4,196.88,76.47,27.84,64,11.82,12.66,8.25,4.36
430518,Naso_brevirostris,Acanthuridae,Perciformes,268.9,207.81,85.71,36.82,68.93,12.29,14.93,9.1,4.73
184524,Naso_brevirostris,Acanthuridae,Perciformes,214,206.11,85.86,31.33,69.52,13.9,15.67,9.58,4.04
195656,Naso_brevirostris,Acanthuridae,Perciformes,302.3,266.5,93.1,32.6,76.7,13.6,13.3,10.1,5.1
195661,Naso_brevirostris,Acanthuridae,Perciformes,265.2,254.5,97.9,31.5,79.6,14.1,12.6,10.2,4.5
195659,Naso_brevirostris,Acanthuridae,Perciformes,476,285.5,111.2,37,93.1,19.7,20.2,12.8,5.6
403298,Naso_caeruleacauda,Acanthuridae,Perciformes,35.9,113.54,41.41,15.65,32.65,7.07,6.19,4.97,4.26
407177,Naso_caeruleacauda,Acanthuridae,Perciformes,126.6,173.7,56.52,29.53,44.25,8.71,11.1,6.05,6.14
183283,Naso_hexacanthus,Acanthuridae,Perciformes,145.6,189.38,79.06,26.5,63.6,8.08,10.53,8.43,8.09
183280,Naso_hexacanthus,Acanthuridae,Perciformes,200.7,227.12,85.04,25.94,70.33,9.99,11.63,9.36,9.05
183281,Naso_hexacanthus,Acanthuridae,Perciformes,347.7,276.87,96.58,33.25,78.09,9.7,15.07,11.77,9.42
205540,Naso_hexacanthus,Acanthuridae,Perciformes,1761.1,441.5,170,57.82,117.1,26.1,24.2,17.9,10.6
205540,Naso_hexacanthus,Acanthuridae,Perciformes,1900.2,464.5,180,61.92,121.2,26.6,24.7,18.9,10.7
320649,Naso_hexacanthus,Acanthuridae,Perciformes,1984,474.5,185,62.9,117.7,26.6,24.4,17.4,9.3
139755,Naso_lituratus,Acanthuridae,Perciformes,289.1,201.63,91.48,35.01,85.08,13.91,15.53,24.83,5.06
115171,Naso_lituratus,Acanthuridae,Perciformes,250.6,204.18,92.32,30.74,75.33,14.99,16.12,26.83,6.86
30514,Naso_lituratus,Acanthuridae,Perciformes,224,229,97.08,28.17,81.14,15.06,14.16,11.32,11.7
430559,Naso_lituratus,Acanthuridae,Perciformes,463.8,232.23,103.9,50.19,88.77,15.06,17.33,29.03,6.03
19933,Naso_lituratus,Acanthuridae,Perciformes,584,284.05,127.52,41.31,105.87,16.66,18.24,14.88,9.46
203718,Naso_lituratus,Acanthuridae,Perciformes,905.9,322.5,143.3,49.34,116.9,26.1,20.1,16.7,6.8
374378,Naso_lopezi,Acanthuridae,Perciformes,19.6,101.68,32.79,14.61,22.94,7,4.78,3.84,2.68
423551,Naso_lopezi,Acanthuridae,Perciformes,434,292,85.29,45.35,64.78,17.68,14.31,13.73,11.27
205539,Naso_lopezi,Acanthuridae,Perciformes,1943,491,137.54,69.67,98.03,25.49,26.78,21.98,18.52
435638,Naso_minor,Acanthuridae,Perciformes,88.2,172.26,56.18,23.79,36.86,7.45,8.63,6.47,3.73
347128,Naso_minor,Acanthuridae,Perciformes,91.2,171.68,57.02,23.91,36.93,8.73,10.63,6.58,3.73
435640,Naso_minor,Acanthuridae,Perciformes,105.2,178.22,58.58,25.11,39.81,7.02,8.91,6.5,3.96
424762,Naso_thynnoides,Acanthuridae,Perciformes,109.7,183.21,57.95,26.78,40.68,12.34,9.46,6.43,6.89
371626,Naso_thynnoides,Acanthuridae,Perciformes,165.6,198.34,63.33,33,42.22,12.26,10.09,7.05,8.34
347125,Naso_thynnoides,Acanthuridae,Perciformes,202,212.49,71.13,34.43,47.8,14.64,10.64,7.65,8.07
424794,Naso_tonganus,Acanthuridae,Perciformes,116.8,163.43,66.37,24.17,NA,13.23,14.78,19.02,4.51
30545,Naso_tuberosus,Acanthuridae,Perciformes,106.7,173.38,72.94,21.88,59.36,9.85,11.51,8.74,6.3
58010,Naso_tuberosus,Acanthuridae,Perciformes,257.8,235.07,91.76,28.67,73.87,12.48,17.1,11.62,9.95
43940,Naso_tuberosus,Acanthuridae,Perciformes,334.5,251.89,104.78,31.21,90.48,14.32,16.11,12.41,9.35
347728,Naso_tuberosus,Acanthuridae,Perciformes,724,321.4,133.94,44.95,95.88,22.34,29.17,15.28,11.88
347728,Naso_tuberosus,Acanthuridae,Perciformes,869.4,350,135.87,46.48,100.83,18.71,24.61,16.71,14.99
204618,Naso_tuberosus,Acanthuridae,Perciformes,2648,495,165,64.8,131.4,32.1,42.6,24.6,26
140060,Naso_unicornis,Acanthuridae,Perciformes,165.4,183.87,86.1,28.6,71.76,15.31,15.23,21.45,5.86
435580,Naso_unicornis,Acanthuridae,Perciformes,229.2,194.35,88.99,29.7,82.22,16.74,18.12,23.8,7.47
17976,Naso_unicornis,Acanthuridae,Perciformes,365.9,233.86,106.02,34.69,84.77,17.69,18.08,23.87,6.61
195642,Naso_unicornis,Acanthuridae,Perciformes,1616,446.3,180.01,52.35,153.24,35.12,37.37,20.54,17.22
195646,Naso_unicornis,Acanthuridae,Perciformes,1842,443.6,195.8,61.79,157.36,27.26,32.38,20.76,13.62
203713,Naso_unicornis,Acanthuridae,Perciformes,2548,468.7,204.68,71.35,169.68,23.23,35.8,25.48,17.98
403215,Naso_vlamingii,Acanthuridae,Perciformes,182.5,181.37,80.32,32.85,64.65,10.53,13.18,8.88,4.56
430565,Naso_vlamingii,Acanthuridae,Perciformes,176.9,197.87,80.52,26.35,68.5,11.45,13.29,8.75,4.7
407176,Naso_vlamingii,Acanthuridae,Perciformes,207.7,197.78,81.82,33.8,70.6,11.11,13.8,8.78,4.86
320912,Naso_vlamingii,Acanthuridae,Perciformes,428.6,275.5,107.7,39.05,90.1,19.7,18.9,15.2,9.5
320912,Naso_vlamingii,Acanthuridae,Perciformes,470,259.29,109.23,37.82,93.87,16.1,19.58,12.13,11.69
395401,Naso_vlamingii,Acanthuridae,Perciformes,875,358.2,130.98,56.25,109.32,20.64,24.76,14.28,15.47
103647_1,Nautichthys_oculofasciatus,Hemitripteridae,Scorpaeniformes,5.1,71.86,12.33,13.03,10.45,9.3,7.89,4.9,1.9
60346,Nautichthys_oculofasciatus,Hemitripteridae,Scorpaeniformes,10.7,84.84,20.33,17.5,15.12,10.97,11.51,5.85,2.37
103647_2,Nautichthys_oculofasciatus,Hemitripteridae,Scorpaeniformes,12.9,93.08,21.25,17.4,13.13,12.71,12.96,6.71,2.25
53654,Nautichthys_pribilovius,Hemitripteridae,Scorpaeniformes,2.5,49.4,12,11,8.4,6,6,4.2,1
70872,Nautichthys_pribilovius,Hemitripteridae,Scorpaeniformes,4.4,58.9,14.7,13.2,9.9,7.2,7.1,4.9,1.1
70911,Nautichthys_pribilovius,Hemitripteridae,Scorpaeniformes,10.3,77.6,20.7,18,15.1,8.2,8.8,6.8,1.2
418006,Nealotus_tripes,Gempylidae,Perciformes,9.14,136.62,15.32,9.38,14.47,22.598,5.14,5.53,1.82
418007,Nealotus_tripes,Gempylidae,Perciformes,11.4,142.41,19.03,10.21,16.44,25.56,3.93,4.59,2.72
418010,Nealotus_tripes,Gempylidae,Perciformes,37.6,280,30.02,13.25,22.99,61.03,6.1,7.2,4.11
156999,Nebris_microps,Sciaenidae,Perciformes,159.6,224.18,44.81,37.6,31.24,32.33,15.43,17.13,4.96
156907,Nebris_microps,Sciaenidae,Perciformes,210.1,236.49,55.64,39.23,38.64,35.05,17.03,18.36,5.13
214313,Nebris_microps,Sciaenidae,Perciformes,310.5,256.91,57.94,49.08,35.47,36.43,18.64,20.44,6.67
368313,Nebris_occidentalis,Sciaenidae,Perciformes,146.2,208.01,52.09,38.29,35.07,28.76,NA,15.31,6.69
acc294075,Nebris_occidentalis,Sciaenidae,Perciformes,219.6,232.41,53.64,40.84,38.62,33.67,16.67,16.45,7.67
50348,Nebris_occidentalis,Sciaenidae,Perciformes,264.4,244.88,60.3,39.66,39.26,36.4,18.75,22.43,8.75
429314,Nectamia_bandanensis,Apogonidae,Perciformes,4.02,48.38,19.95,10.49,13.13,14.05,3.96,7.82,1.39
287945,Nectamia_bandanensis,Apogonidae,Perciformes,4.99,52,21.84,11.42,15.22,12.67,5.92,8.52,1.84
334689,Nectamia_bandanensis,Apogonidae,Perciformes,5.94,56.71,24.17,11.22,16.42,14.23,5.64,8.87,1.88
212874,Nectamia_fusca,Apogonidae,Perciformes,5.86,54.4,21.8,11.5,14.7,12.8,7.4,8,1
212868,Nectamia_fusca,Apogonidae,Perciformes,13.36,74.8,30,16.5,23.6,18.5,12.1,10.3,1.2
341631,Nectamia_fusca,Apogonidae,Perciformes,17.21,76.6,31,15.1,19.8,16.7,8.6,12.9,1.5
365630,Nectamia_savayensis,Apogonidae,Perciformes,7.3,59.9,24.3,12,15.5,15.7,6.4,10.1,1.6
224283,Nectamia_savayensis,Apogonidae,Perciformes,14.5,71.1,30.3,14.3,19.8,18.4,7.4,13.3,1.6
65426,Nectamia_savayensis,Apogonidae,Perciformes,14.9,76.5,30.7,14.9,19.3,17.2,7.7,14.6,1.8
217082,Nedystoma_dayi,Ariidae,Siluriformes,9.9,90.24,18.32,17.26,9.14,10.55,13.9,6.27,1.1
212204,Nedystoma_dayi,Ariidae,Siluriformes,43.6,139.53,25.89,NA,12.68,18.06,21.13,10.86,3.11
212204,Nedystoma_dayi,Ariidae,Siluriformes,65,160.75,32.53,30.35,15.42,23.26,25.87,12.06,3.52
398265,Nelusetta_ayraud,Monacanthidae,Tetraodontiformes,22.28,107.23,33.65,13.49,30.81,7.15,7.39,8.74,4.51
177162,Nelusetta_ayraud,Monacanthidae,Tetraodontiformes,32.9,132.11,40.02,19.12,40.14,9.89,10.35,10.17,3.19
47888,Nelusetta_ayraud,Monacanthidae,Tetraodontiformes,58.01,160.1,48.67,19.8,46.69,11.16,9.56,10.73,4.28
165074,Nemacheilus_corica,Nemacheilidae,Cypriniformes,0.2,31.18,4.12,3.84,3.14,1.6,1.22,2.12,0.52
165074,Nemacheilus_corica,Nemacheilidae,Cypriniformes,0.45,40.85,5.16,5.11,4.03,2.5,1.11,2.97,0.54
117743,Nemacheilus_masyae,Nemacheilidae,Cypriniformes,0.62,40.96,4.66,5.38,3.39,2.76,2.29,4.18,0.33
107888,Nemacheilus_masyae,Nemacheilidae,Cypriniformes,0.5,39.43,5.79,3.87,2.5,2.05,0.89,2.94,0.41
109753,Nemacheilus_masyae,Nemacheilidae,Cypriniformes,1.49,48.31,8.53,6.75,4.2,3.15,2.06,3.49,0.64
49461,Nemacheilus_pallidus,Nemacheilidae,Cypriniformes,0.3,31.62,4.49,4.05,3.24,2.42,1.17,3,0.57
176477,Nemadactylus_bergi,Cheilodactylidae,Perciformes,86.3,167.04,64.37,20.31,35.81,16.17,7.26,13.68,3.54
83038,Nemadactylus_macropterus,Cheilodactylidae,Perciformes,155.4,205.15,77.43,27.12,42.45,18.83,12.6,15.76,3.2
199449_1,Nemadactylus_macropterus,Cheilodactylidae,Perciformes,264.7,219.42,86.65,32,46.64,20.42,13.83,18.45,4.23
199449_2,Nemadactylus_macropterus,Cheilodactylidae,Perciformes,330.7,228.75,91.58,36.96,50.71,23.09,17.88,19.77,5.09
306737,Nemadoras_hemipeltis,Doradidae,Siluriformes,7.13,71.62,15.12,14.73,10.63,8.48,10.26,4.31,3.61
375966,Nemadoras_hemipeltis,Doradidae,Siluriformes,6.29,68.31,15.25,13.14,10.15,10.4,10.89,3.95,3.45
261492,Nemadoras_hemipeltis,Doradidae,Siluriformes,37.41,125.38,26.51,24.28,16.37,11.54,15.02,7.03,6.7
375985,Nemadoras_trimaculatus,Doradidae,Siluriformes,5.6,69.28,15.39,13.73,11.31,5.05,4.98,3.99,3.44
375985,Nemadoras_trimaculatus,Doradidae,Siluriformes,5.8,69.19,15.76,11.85,11.1,4.27,4.76,3.88,3.23
375985,Nemadoras_trimaculatus,Doradidae,Siluriformes,13.9,90.13,20.98,17.27,14.37,6.61,6.03,4.87,5.11
218810,Nemanthias_carberryi,Serranidae,Perciformes,3.5,51,17.3,7.6,9.5,7.5,4,6.9,1.7
283002,Nemanthias_carberryi,Serranidae,Perciformes,9.3,68.9,23.8,9.6,13.6,8.8,6.3,9.8,2.5
307703,Nemanthias_carberryi,Serranidae,Perciformes,10.1,73.5,23.8,10.8,15.7,10.2,5.9,10.6,2.5
103178,Nemapteryx_caelata,Ariidae,Siluriformes,55.7,155.92,31.15,31.4,19.6,19.8,20.4,11.3,3.05
109656,Nemapteryx_caelata,Ariidae,Siluriformes,47.8,132.85,32.25,27.35,19,19.6,23.3,11.8,3
103177,Nemapteryx_caelata,Ariidae,Siluriformes,139.2,200.52,50,45.15,26.9,38,37.15,13.35,3.85
323680,Nematabramis_steindachneri,Cyprinidae,Cypriniformes,5.4,74.21,19.54,7.97,9.4,9.01,4.1,6.75,1.57
323679,Nematabramis_steindachneri,Cyprinidae,Cypriniformes,8.32,75.18,21.94,9.98,10.54,7.88,4.76,8.16,1.67
323679,Nematabramis_steindachneri,Cyprinidae,Cypriniformes,9.8,82.14,24.65,10.84,11.37,9.56,3.99,8.32,1.67
401455,Nematalosa_erebi,Clupeidae,Clupeiformes,96.9,168.3,66.4,22.9,28.3,19.3,6.1,19.6,2.9
173589,Nematalosa_erebi,Clupeidae,Clupeiformes,97.3,170.6,71.6,22.3,30.8,18.8,8.3,20,3.8
47866,Nematalosa_erebi,Clupeidae,Clupeiformes,99.5,201.1,74.2,22.9,29,16.5,6.5,22,3.1
148397,Nematalosa_japonica,Clupeidae,Clupeiformes,50.4,132.86,50.12,18.27,19.22,11.53,5.58,14.28,3.34
345199,Nematalosa_japonica,Clupeidae,Clupeiformes,79,136.98,57.5,25.69,25.25,10.5,6.33,16.1,3.71
345200,Nematalosa_japonica,Clupeidae,Clupeiformes,77.2,141.6,57.82,24.27,26.49,12.9,7.27,16.69,4.81
207333,Nematalosa_nasus,Clupeidae,Clupeiformes,162,196.4,82.44,26.7,31.82,18.24,6.9,20.77,5.11
207337,Nematalosa_nasus,Clupeidae,Clupeiformes,169.9,192.19,85.08,26.01,34.72,17.9,10.62,25.33,5.04
283236,Nematalosa_nasus,Clupeidae,Clupeiformes,167.2,202.66,87.28,26.71,33.68,16.69,6.96,24.58,5.87
357590,Nemateleotris_decora,Microdesmidae,Perciformes,0.45,33,6.55,3.7,4.5,2.95,1.5,3.6,0.7
424974,Nemateleotris_decora,Microdesmidae,Perciformes,0.99,43.5,8.6,4.65,5.2,3.7,1.9,4.25,1
421029,Nemateleotris_magnifica,Microdesmidae,Perciformes,0.7,35.32,6.66,4.93,5.21,3.78,2.6,4.34,0.54
436354,Nemateleotris_magnifica,Microdesmidae,Perciformes,0.4,32.9,6.97,4.08,4.96,3.3,2.43,3.63,0.41
385914,Nemateleotris_magnifica,Microdesmidae,Perciformes,0.9,40.7,8.98,5.02,5.27,3.6,2.68,4.74,0.64
100982,Nematistius_pectoralis,Nematistiidae,Perciformes,717.1,372.3,108,50,74.15,49.7,21.8,19.15,12.5
171749,Nematobrycon_palmeri,Characidae,Characiformes,1,36,11.4,4.4,6.6,3.9,2,4.3,0.7
310891,Nematobrycon_palmeri,Characidae,Characiformes,1.6,36.8,15.7,5.8,8.1,3.1,1.8,5.3,0.6
310891,Nematobrycon_palmeri,Characidae,Characiformes,1.7,39.8,17,6.6,8.2,3,2.1,5.4,0.5
320347,Nematocharax_venustus,Characidae,Characiformes,1.6,41.1,15.45,6.07,8.86,6.06,3.66,4.42,0.77
298282,Nematocharax_venustus,Characidae,Characiformes,2.7,46.63,20.56,6.8,10.58,6.53,3.99,5.53,0.96
300678,Nematocharax_venustus,Characidae,Characiformes,3.4,52.13,21.06,7.08,11.28,6.74,3.97,6.29,1.01
372649,Nematolebias_whitei,Rivulidae,Cyprinodontiformes,0.46,28.78,6.46,5.44,3.72,2.61,2.22,3.16,0.71
372649,Nematolebias_whitei,Rivulidae,Cyprinodontiformes,0.59,29.09,7.12,5.82,4.4,3.11,2.39,3.86,0.95
372649,Nematolebias_whitei,Rivulidae,Cyprinodontiformes,0.62,30.29,7.15,5.99,4.28,2.9,2.48,3.86,0.93
287417,Nemichthys_curvirostris,Nemichthyidae,Anguilliformes,2.14,578,3.41,4.84,4.88,24.79,2.89,0.38,0.18
287417,Nemichthys_curvirostris,Nemichthyidae,Anguilliformes,2.68,655,4.23,4.63,5.19,25.75,2.85,0.29,0.13
364948,Nemichthys_scolopaceus,Nemichthyidae,Anguilliformes,14.82,825,6.2,5.5,6.95,55.5,2.1,0.7,0.2
402450,Nemichthys_scolopaceus,Nemichthyidae,Anguilliformes,10.66,705,9.1,7,8.6,54.55,4.3,0.7,0.2
427357,Nemichthys_scolopaceus,Nemichthyidae,Anguilliformes,17.13,892,10.6,6.3,6.25,55.6,3.7,0.6,0.1
435678,Nemipterus_balinensis,Nemipteridae,Perciformes,17.8,92.5,25.1,14.2,16.8,12.7,7.5,9.3,3.1
435676,Nemipterus_balinensis,Nemipteridae,Perciformes,19.4,96.3,25.9,15.2,17.4,12,9,9.9,3.5
